//id,code,name,info,,count,day,,betype,usable,sex,school,effect,,
7102411,item_special_M9024,まだら猫着ぐるみ,例のあの猫（販売不可）　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310241,0,1,0,10001,10001,0
7102421,item_foot_M9024,まだら猫靴,例のあの猫（販売不可）　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310242,0,1,0,10001,10001,0
7102431,item_hand_M9024,まだら猫手袋,例のあの猫（販売不可）　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310243,0,1,0,10001,10001,0
7102441,item_cap_M9024,まだら猫かぶりもの,例のあの猫（販売不可）　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310244,0,1,0,10001,10001,0
7202411,item_special_F9024,まだら猫着ぐるみ,例のあの猫（販売不可）　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320241,0,2,0,10001,10001,0
7202421,item_foot_F9024,まだら猫靴,例のあの猫（販売不可）　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320242,0,2,0,10001,10001,0
7202431,item_hand_F9024,まだら猫手袋,例のあの猫（販売不可）　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320243,0,2,0,10001,10001,0
7202441,item_cap_F9024,まだら猫かぶりもの,例のあの猫（販売不可）　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320244,0,2,0,10001,10001,0
7102511,item_special_M9025,青猫着ぐるみ,青い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310251,0,1,0,10001,10001,0
7102521,item_foot_M9025,青猫靴,青い猫の靴。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310252,0,1,0,10001,10001,0
7102531,item_hand_M9025,青猫手袋,青い猫の手袋。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310253,0,1,0,10001,10001,0
7102541,item_cap_M9025,青猫かぶりもの,青い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310254,0,1,0,10001,10001,0
7202511,item_special_F9025,青猫着ぐるみ,青い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320251,0,2,0,10001,10001,0
7202521,item_foot_F9025,青猫靴,青い猫の靴。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320252,0,2,0,10001,10001,0
7202531,item_hand_F9025,青猫手袋,青い猫の手袋。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320253,0,2,0,10001,10001,0
7202541,item_cap_F9025,青猫かぶりもの,青い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320254,0,2,0,10001,10001,0
7102611,item_special_M9026,黒猫着ぐるみ,黒い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310261,0,1,0,10001,10001,0
7102621,item_foot_M9026,黒猫靴,黒い猫の靴。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310262,0,1,0,10001,10001,0
7102631,item_hand_M9026,黒猫手袋,黒い猫の手袋。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310263,0,1,0,10001,10001,0
7102641,item_cap_M9026,黒猫かぶりもの,黒い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(1日間使用／期間延長),4,1,1,0,310264,0,1,0,10001,10001,0
7202611,item_special_F9026,黒猫着ぐるみ,黒い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320261,0,2,0,10001,10001,0
7202621,item_foot_F9026,黒猫靴,黒い猫の靴。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320262,0,2,0,10001,10001,0
7202631,item_hand_F9026,黒猫手袋,黒い猫の手袋。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320263,0,2,0,10001,10001,0
7202641,item_cap_F9026,黒猫かぶりもの,黒い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(1日間使用／期間延長),4,1,1,0,320264,0,2,0,10001,10001,0
7102312,item_special_M9023,ピンク猫着ぐるみ,例のあの猫（販売不可）　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310231,0,1,0,10001,10003,0
7102322,item_foot_M9023,ピンク猫靴,例のあの猫（販売不可）　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310232,0,1,0,10001,10003,0
7102332,item_hand_M9023,ピンク猫手袋,例のあの猫（販売不可）　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310233,0,1,0,10001,10003,0
7102342,item_cap_M9023,ピンク猫かぶりもの,例のあの猫（販売不可）　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310234,0,1,0,10001,10003,0
7202312,item_special_F9023,ピンク猫着ぐるみ,例のあの猫（販売不可）　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320231,0,2,0,10001,10003,0
7202322,item_foot_F9023,ピンク猫靴,例のあの猫（販売不可）　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320232,0,2,0,10001,10003,0
7202332,item_hand_F9023,ピンク猫手袋,例のあの猫（販売不可）　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320233,0,2,0,10001,10003,0
7202342,item_cap_F9023,ピンク猫かぶりもの,例のあの猫（販売不可）　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320234,0,2,0,10001,10003,0
7102412,item_special_M9024,まだら猫着ぐるみ,例のあの猫（販売不可）　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310241,0,1,0,10001,10003,0
7102422,item_foot_M9024,まだら猫靴,例のあの猫（販売不可）　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310242,0,1,0,10001,10003,0
7102432,item_hand_M9024,まだら猫手袋,例のあの猫（販売不可）　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310243,0,1,0,10001,10003,0
7102442,item_cap_M9024,まだら猫かぶりもの,例のあの猫（販売不可）　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310244,0,1,0,10001,10003,0
7202412,item_special_F9024,まだら猫着ぐるみ,例のあの猫（販売不可）　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320241,0,2,0,10001,10003,0
7202422,item_foot_F9024,まだら猫靴,例のあの猫（販売不可）　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320242,0,2,0,10001,10003,0
7202432,item_hand_F9024,まだら猫手袋,例のあの猫（販売不可）　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320243,0,2,0,10001,10003,0
7202442,item_cap_F9024,まだら猫かぶりもの,例のあの猫（販売不可）　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320244,0,2,0,10001,10003,0
7102512,item_special_M9025,青猫着ぐるみ,青い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310251,0,1,0,10001,10003,0
7102522,item_foot_M9025,青猫靴,青い猫の靴。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310252,0,1,0,10001,10003,0
7102532,item_hand_M9025,青猫手袋,青い猫の手袋。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310253,0,1,0,10001,10003,0
7102542,item_cap_M9025,青猫かぶりもの,青い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310254,0,1,0,10001,10003,0
7202512,item_special_F9025,青猫着ぐるみ,青い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320251,0,2,0,10001,10003,0
7202522,item_foot_F9025,青猫靴,青い猫の靴。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320252,0,2,0,10001,10003,0
7202532,item_hand_F9025,青猫手袋,青い猫の手袋。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320253,0,2,0,10001,10003,0
7202542,item_cap_F9025,青猫かぶりもの,青い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320254,0,2,0,10001,10003,0
7102612,item_special_M9026,黒猫着ぐるみ,黒い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310261,0,1,0,10001,10003,0
7102622,item_foot_M9026,黒猫靴,黒い猫の靴。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310262,0,1,0,10001,10003,0
7102632,item_hand_M9026,黒猫手袋,黒い猫の手袋。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310263,0,1,0,10001,10003,0
7102642,item_cap_M9026,黒猫かぶりもの,黒い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(3日間使用／期間延長),4,1,3,0,310264,0,1,0,10001,10003,0
7202612,item_special_F9026,黒猫着ぐるみ,黒い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320261,0,2,0,10001,10003,0
7202622,item_foot_F9026,黒猫靴,黒い猫の靴。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320262,0,2,0,10001,10003,0
7202632,item_hand_F9026,黒猫手袋,黒い猫の手袋。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320263,0,2,0,10001,10003,0
7202642,item_cap_F9026,黒猫かぶりもの,黒い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(3日間使用／期間延長),4,1,3,0,320264,0,2,0,10001,10003,0
7102313,item_special_M9023,ピンク猫着ぐるみ,例のあの猫（販売不可）　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310231,0,1,0,10001,10007,0
7102323,item_foot_M9023,ピンク猫靴,例のあの猫（販売不可）　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310232,0,1,0,10001,10007,0
7102333,item_hand_M9023,ピンク猫手袋,例のあの猫（販売不可）　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310233,0,1,0,10001,10007,0
7102343,item_cap_M9023,ピンク猫かぶりもの,例のあの猫（販売不可）　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310234,0,1,0,10001,10007,0
7202313,item_special_F9023,ピンク猫着ぐるみ,例のあの猫（販売不可）　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320231,0,2,0,10001,10007,0
7202323,item_foot_F9023,ピンク猫靴,例のあの猫（販売不可）　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320232,0,2,0,10001,10007,0
7202333,item_hand_F9023,ピンク猫手袋,例のあの猫（販売不可）　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320233,0,2,0,10001,10007,0
7202343,item_cap_F9023,ピンク猫かぶりもの,例のあの猫（販売不可）　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320234,0,2,0,10001,10007,0
7102413,item_special_M9024,まだら猫着ぐるみ,例のあの猫（販売不可）　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310241,0,1,0,10001,10007,0
7102423,item_foot_M9024,まだら猫靴,例のあの猫（販売不可）　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310242,0,1,0,10001,10007,0
7102433,item_hand_M9024,まだら猫手袋,例のあの猫（販売不可）　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310243,0,1,0,10001,10007,0
7102443,item_cap_M9024,まだら猫かぶりもの,例のあの猫（販売不可）　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310244,0,1,0,10001,10007,0
7202413,item_special_F9024,まだら猫着ぐるみ,例のあの猫（販売不可）　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320241,0,2,0,10001,10007,0
7202423,item_foot_F9024,まだら猫靴,例のあの猫（販売不可）　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320242,0,2,0,10001,10007,0
7202433,item_hand_F9024,まだら猫手袋,例のあの猫（販売不可）　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320243,0,2,0,10001,10007,0
7202443,item_cap_F9024,まだら猫かぶりもの,例のあの猫（販売不可）　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320244,0,2,0,10001,10007,0
7102513,item_special_M9025,青猫着ぐるみ,青い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310251,0,1,0,10001,10007,0
7102523,item_foot_M9025,青猫靴,青い猫の靴。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310252,0,1,0,10001,10007,0
7102533,item_hand_M9025,青猫手袋,青い猫の手袋。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310253,0,1,0,10001,10007,0
7102543,item_cap_M9025,青猫かぶりもの,青い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310254,0,1,0,10001,10007,0
7202513,item_special_F9025,青猫着ぐるみ,青い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320251,0,2,0,10001,10007,0
7202523,item_foot_F9025,青猫靴,青い猫の靴。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320252,0,2,0,10001,10007,0
7202533,item_hand_F9025,青猫手袋,青い猫の手袋。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320253,0,2,0,10001,10007,0
7202543,item_cap_F9025,青猫かぶりもの,青い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320254,0,2,0,10001,10007,0
7102613,item_special_M9026,黒猫着ぐるみ,黒い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310261,0,1,0,10001,10007,0
7102623,item_foot_M9026,黒猫靴,黒い猫の靴。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310262,0,1,0,10001,10007,0
7102633,item_hand_M9026,黒猫手袋,黒い猫の手袋。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310263,0,1,0,10001,10007,0
7102643,item_cap_M9026,黒猫かぶりもの,黒い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(7日間使用／期間延長),4,1,7,0,310264,0,1,0,10001,10007,0
7202613,item_special_F9026,黒猫着ぐるみ,黒い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320261,0,2,0,10001,10007,0
7202623,item_foot_F9026,黒猫靴,黒い猫の靴。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320262,0,2,0,10001,10007,0
7202633,item_hand_F9026,黒猫手袋,黒い猫の手袋。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320263,0,2,0,10001,10007,0
7202643,item_cap_F9026,黒猫かぶりもの,黒い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(7日間使用／期間延長),4,1,7,0,320264,0,2,0,10001,10007,0
7102314,item_special_M9023,ピンク猫着ぐるみ,例のあの猫（販売不可）　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310231,0,1,0,10001,10030,0
7102324,item_foot_M9023,ピンク猫靴,例のあの猫（販売不可）　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310232,0,1,0,10001,10030,0
7102334,item_hand_M9023,ピンク猫手袋,例のあの猫（販売不可）　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310233,0,1,0,10001,10030,0
7102344,item_cap_M9023,ピンク猫かぶりもの,例のあの猫（販売不可）　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310234,0,1,0,10001,10030,0
7202314,item_special_F9023,ピンク猫着ぐるみ,例のあの猫（販売不可）　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320231,0,2,0,10001,10030,0
7202324,item_foot_F9023,ピンク猫靴,例のあの猫（販売不可）　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320232,0,2,0,10001,10030,0
7202334,item_hand_F9023,ピンク猫手袋,例のあの猫（販売不可）　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320233,0,2,0,10001,10030,0
7202344,item_cap_F9023,ピンク猫かぶりもの,例のあの猫（販売不可）　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320234,0,2,0,10001,10030,0
7102414,item_special_M9024,まだら猫着ぐるみ,例のあの猫（販売不可）　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310241,0,1,0,10001,10030,0
7102424,item_foot_M9024,まだら猫靴,例のあの猫（販売不可）　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310242,0,1,0,10001,10030,0
7102434,item_hand_M9024,まだら猫手袋,例のあの猫（販売不可）　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310243,0,1,0,10001,10030,0
7102444,item_cap_M9024,まだら猫かぶりもの,例のあの猫（販売不可）　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310244,0,1,0,10001,10030,0
7202414,item_special_F9024,まだら猫着ぐるみ,例のあの猫（販売不可）　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320241,0,2,0,10001,10030,0
7202424,item_foot_F9024,まだら猫靴,例のあの猫（販売不可）　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320242,0,2,0,10001,10030,0
7202434,item_hand_F9024,まだら猫手袋,例のあの猫（販売不可）　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320243,0,2,0,10001,10030,0
7202444,item_cap_F9024,まだら猫かぶりもの,例のあの猫（販売不可）　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320244,0,2,0,10001,10030,0
7102514,item_special_M9025,青猫着ぐるみ,青い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310251,0,1,0,10001,10030,0
7102524,item_foot_M9025,青猫靴,青い猫の靴。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310252,0,1,0,10001,10030,0
7102534,item_hand_M9025,青猫手袋,青い猫の手袋。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310253,0,1,0,10001,10030,0
7102544,item_cap_M9025,青猫かぶりもの,青い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310254,0,1,0,10001,10030,0
7202514,item_special_F9025,青猫着ぐるみ,青い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320251,0,2,0,10001,10030,0
7202524,item_foot_F9025,青猫靴,青い猫の靴。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320252,0,2,0,10001,10030,0
7202534,item_hand_F9025,青猫手袋,青い猫の手袋。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320253,0,2,0,10001,10030,0
7202544,item_cap_F9025,青猫かぶりもの,青い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320254,0,2,0,10001,10030,0
7102614,item_special_M9026,黒猫着ぐるみ,黒い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310261,0,1,0,10001,10030,0
7102624,item_foot_M9026,黒猫靴,黒い猫の靴。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310262,0,1,0,10001,10030,0
7102634,item_hand_M9026,黒猫手袋,黒い猫の手袋。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310263,0,1,0,10001,10030,0
7102644,item_cap_M9026,黒猫かぶりもの,黒い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(30日間使用／期間延長),4,1,30,0,310264,0,1,0,10001,10030,0
7202614,item_special_F9026,黒猫着ぐるみ,黒い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320261,0,2,0,10001,10030,0
7202624,item_foot_F9026,黒猫靴,黒い猫の靴。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320262,0,2,0,10001,10030,0
7202634,item_hand_F9026,黒猫手袋,黒い猫の手袋。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320263,0,2,0,10001,10030,0
7202644,item_cap_F9026,黒猫かぶりもの,黒い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(30日間使用／期間延長),4,1,30,0,320264,0,2,0,10001,10030,0
7102315,item_special_M9023,ピンク猫着ぐるみ,例のあの猫（販売不可）　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310231,0,1,0,10001,10090,0
7102325,item_foot_M9023,ピンク猫靴,例のあの猫（販売不可）　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310232,0,1,0,10001,10090,0
7102335,item_hand_M9023,ピンク猫手袋,例のあの猫（販売不可）　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310233,0,1,0,10001,10090,0
7102345,item_cap_M9023,ピンク猫かぶりもの,例のあの猫（販売不可）　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310234,0,1,0,10001,10090,0
7202315,item_special_F9023,ピンク猫着ぐるみ,例のあの猫（販売不可）　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320231,0,2,0,10001,10090,0
7202325,item_foot_F9023,ピンク猫靴,例のあの猫（販売不可）　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320232,0,2,0,10001,10090,0
7202335,item_hand_F9023,ピンク猫手袋,例のあの猫（販売不可）　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320233,0,2,0,10001,10090,0
7202345,item_cap_F9023,ピンク猫かぶりもの,例のあの猫（販売不可）　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320234,0,2,0,10001,10090,0
7102415,item_special_M9024,まだら猫着ぐるみ,例のあの猫（販売不可）　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310241,0,1,0,10001,10090,0
7102425,item_foot_M9024,まだら猫靴,例のあの猫（販売不可）　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310242,0,1,0,10001,10090,0
7102435,item_hand_M9024,まだら猫手袋,例のあの猫（販売不可）　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310243,0,1,0,10001,10090,0
7102445,item_cap_M9024,まだら猫かぶりもの,例のあの猫（販売不可）　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310244,0,1,0,10001,10090,0
7202415,item_special_F9024,まだら猫着ぐるみ,例のあの猫（販売不可）　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320241,0,2,0,10001,10090,0
7202425,item_foot_F9024,まだら猫靴,例のあの猫（販売不可）　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320242,0,2,0,10001,10090,0
7202435,item_hand_F9024,まだら猫手袋,例のあの猫（販売不可）　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320243,0,2,0,10001,10090,0
7202445,item_cap_F9024,まだら猫かぶりもの,例のあの猫（販売不可）　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320244,0,2,0,10001,10090,0
7102515,item_special_M9025,青猫着ぐるみ,青い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310251,0,1,0,10001,10090,0
7102525,item_foot_M9025,青猫靴,青い猫の靴。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310252,0,1,0,10001,10090,0
7102535,item_hand_M9025,青猫手袋,青い猫の手袋。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310253,0,1,0,10001,10090,0
7102545,item_cap_M9025,青猫かぶりもの,青い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310254,0,1,0,10001,10090,0
7202515,item_special_F9025,青猫着ぐるみ,青い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320251,0,2,0,10001,10090,0
7202525,item_foot_F9025,青猫靴,青い猫の靴。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320252,0,2,0,10001,10090,0
7202535,item_hand_F9025,青猫手袋,青い猫の手袋。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320253,0,2,0,10001,10090,0
7202545,item_cap_F9025,青猫かぶりもの,青い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320254,0,2,0,10001,10090,0
7102615,item_special_M9026,黒猫着ぐるみ,黒い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310261,0,1,0,10001,10090,0
7102625,item_foot_M9026,黒猫靴,黒い猫の靴。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310262,0,1,0,10001,10090,0
7102635,item_hand_M9026,黒猫手袋,黒い猫の手袋。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310263,0,1,0,10001,10090,0
7102645,item_cap_M9026,黒猫かぶりもの,黒い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　男子生徒用<br>(90日間使用／期間延長),4,1,90,0,310264,0,1,0,10001,10090,0
7202615,item_special_F9026,黒猫着ぐるみ,黒い猫の着ぐるみ。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320261,0,2,0,10001,10090,0
7202625,item_foot_F9026,黒猫靴,黒い猫の靴。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320262,0,2,0,10001,10090,0
7202635,item_hand_F9026,黒猫手袋,黒い猫の手袋。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320263,0,2,0,10001,10090,0
7202645,item_cap_F9026,黒猫かぶりもの,黒い猫のかぶりもの。これを着て猫になりきろう、にゃお～ん！　女生徒用<br>(90日間使用／期間延長),4,1,90,0,320264,0,2,0,10001,10090,0
7102316,item_special_M9023,ピンク猫着ぐるみ,例のあの猫（販売不可）　男子生徒用<br>(180日間使用／期間延長),4,1,180,0,310231,0,1,0,10001,10180,0
